"YEAR","SERIAL","MONTH","HWTFINL","CPSID","ASECFLAG","STATEFIP","COUNTY","PERNUM","WTFINL","CPSIDP","VOWHYNOT","VOYNOTREG","VOTEHOW","VOTEWHEN","VOREGHOW","VOTERES","VOTERESP","VOTED","VOREG","VOSUPPWT"
2012,35044,10,1388.7159,20110903495000,,27,0,1,1744.9035,20110903495001,,,,,,,,,,
2012,35044,10,1388.7159,20110903495000,,27,0,2,1388.7159,20110903495002,,,,,,,,,,
2012,35045,10,1590.3082,20110703494200,,27,0,1,1590.3082,20110703494201,,,,,,,,,,
2012,35046,10,1636.7248,20120803495800,,27,0,1,1636.7248,20120803495801,,,,,,,,,,
2012,35046,10,1636.7248,20120803495800,,27,0,2,1395.5313,20120803495802,,,,,,,,,,
2012,35046,10,1636.7248,20120803495800,,27,0,3,1726.2446,20120803495803,,,,,,,,,,
2012,35047,10,1490.8062,20110903495300,,27,27123,1,1637.3618,20110903495301,,,,,,,,,,
2012,35047,10,1490.8062,20110903495300,,27,27123,2,1490.8062,20110903495302,,,,,,,,,,
2012,35047,10,1490.8062,20110903495300,,27,27123,3,1221.4301,20110903495304,,,,,,,,,,
2012,35047,10,1490.8062,20110903495300,,27,27123,4,1154.8843,20110903495305,,,,,,,,,,
2012,35047,10,1490.8062,20110903495300,,27,27123,5,1580.5463,20110903495303,,,,,,,,,,
2012,35048,10,1547.0133,20110903495400,,27,0,1,1547.0133,20110903495401,,,,,,,,,,
2012,35048,10,1547.0133,20110903495400,,27,0,2,1683.44,20110903495402,,,,,,,,,,
2012,35048,10,1547.0133,20110903495400,,27,0,3,1230.5717,20110903495404,,,,,,,,,,
2012,35048,10,1547.0133,20110903495400,,27,0,4,1557.1591,20110903495403,,,,,,,,,,
2012,35049,10,1422.971,20120803496100,,27,0,1,1422.971,20120803496101,,,,,,,,,,
2012,35049,10,1422.971,20120803496100,,27,0,2,1395.5313,20120803496102,,,,,,,,,,
2012,35049,10,1422.971,20120803496100,,27,0,3,1395.5313,20120803496103,,,,,,,,,,
2012,35050,10,1097.5006,20120903504200,,27,0,1,1097.5006,20120903504201,,,,,,,,,,
2012,35050,10,1097.5006,20120903504200,,27,0,2,1201.9016,20120903504202,,,,,,,,,,
2012,35050,10,1097.5006,20120903504200,,27,0,3,1260.9837,20120903504203,,,,,,,,,,
2012,35051,10,1656.4544,20120803496300,,27,27003,1,1422.971,20120803496301,,,,,,,,,,
2012,35051,10,1656.4544,20120803496300,,27,27003,2,1656.4544,20120803496302,,,,,,,,,,
2012,35051,10,1656.4544,20120803496300,,27,27003,3,1835.5029,20120803496303,,,,,,,,,,
2012,35051,10,1656.4544,20120803496300,,27,27003,4,1785.0592,20120803496304,,,,,,,,,,
2012,35052,10,1514.6358,20120903504400,,27,0,1,1666.6475,20120903504401,,,,,,,,,,
2012,35052,10,1514.6358,20120903504400,,27,0,2,1514.6358,20120903504402,,,,,,,,,,
2012,35052,10,1514.6358,20120903504400,,27,0,3,1096.1554,20120903504403,,,,,,,,,,
2012,35052,10,1514.6358,20120903504400,,27,0,4,1096.1554,20120903504404,,,,,,,,,,
2012,35052,10,1514.6358,20120903504400,,27,0,5,877.6387,20120903504405,,,,,,,,,,
2012,35053,10,1648.5279,20120703498700,,27,0,1,1648.5279,20120703498701,,,,,,,,,,
2012,35053,10,1648.5279,20120703498700,,27,0,2,1590.3082,20120703498702,,,,,,,,,,
2012,35054,10,1517.3715,20110703495100,,27,0,1,1517.3715,20110703495101,,,,,,,,,,
2012,35054,10,1517.3715,20110703495100,,27,0,2,1659.9231,20110703495102,,,,,,,,,,
2012,35054,10,1517.3715,20110703495100,,27,0,3,1445.9667,20110703495103,,,,,,,,,,
2012,35054,10,1517.3715,20110703495100,,27,0,4,1758.7814,20110703495104,,,,,,,,,,
2012,35054,10,1517.3715,20110703495100,,27,0,5,2057.0394,20110703495105,,,,,,,,,,
2012,35055,10,1386.6227,20120703498900,,27,0,1,1386.6227,20120703498901,,,,,,,,,,
2012,35056,10,1800.3805,20120703499000,,27,27003,1,1800.3805,20120703499001,,,,,,,,,,
2012,35056,10,1800.3805,20120703499000,,27,27003,2,1805.9977,20120703499002,,,,,,,,,,
2012,35056,10,1800.3805,20120703499000,,27,27003,3,1800.3805,20120703499003,,,,,,,,,,
2012,35057,10,1596.9153,20120703499100,,27,27037,1,1596.9153,20120703499101,,,,,,,,,,
2012,35057,10,1596.9153,20120703499100,,27,27037,2,1419.3907,20120703499102,,,,,,,,,,
2012,35058,10,1610.2734,20111003499400,,27,27123,1,1801.1386,20111003499401,,,,,,,,,,
2012,35058,10,1610.2734,20111003499400,,27,27123,2,1610.2734,20111003499402,,,,,,,,,,
2012,35058,10,1610.2734,20111003499400,,27,27123,3,1665.0308,20111003499403,,,,,,,,,,
2012,35059,10,2057.6766,20121003505900,,27,27163,1,2057.6766,20121003505901,,,,,,,,,,
2012,35059,10,2057.6766,20121003505900,,27,27163,2,1724.8548,20121003505902,,,,,,,,,,
2012,35060,10,1622.0318,20110803489800,,27,27003,1,1324.3589,20110803489801,,,,,,,,,,
2012,35060,10,1622.0318,20110803489800,,27,27003,2,1622.0318,20110803489802,,,,,,,,,,
2012,35061,10,2057.6766,20121003506100,,27,27123,1,2057.6766,20121003506101,,,,,,,,,,
2012,35062,10,1643.4467,20110803490100,,27,0,1,1643.4467,20110803490101,,,,,,,,,,
2012,35062,10,1643.4467,20110803490100,,27,0,2,1633.1484,20110803490102,,,,,,,,,,
2012,35063,10,1449.4225,20110803490200,,27,0,1,1449.4225,20110803490201,,,,,,,,,,
2012,35063,10,1449.4225,20110803490200,,27,0,2,1414.1897,20110803490202,,,,,,,,,,
2012,35063,10,1449.4225,20110803490200,,27,0,3,1641.3472,20110803490203,,,,,,,,,,
2012,35064,10,1913.6336,20121003506400,,27,27037,1,1913.6336,20121003506401,,,,,,,,,,
2012,35064,10,1913.6336,20121003506400,,27,27037,2,1998.6361,20121003506402,,,,,,,,,,
2012,35064,10,1913.6336,20121003506400,,27,27037,3,1981.168,20121003506403,,,,,,,,,,
2012,35065,10,1422.971,20120803497800,,27,27123,1,1422.971,20120803497801,,,,,,,,,,
2012,35065,10,1422.971,20120803497800,,27,27123,2,1680.3827,20120803497802,,,,,,,,,,
2012,35065,10,1422.971,20120803497800,,27,27123,3,1914.9545,20120803497803,,,,,,,,,,
2012,35065,10,1422.971,20120803497800,,27,27123,4,1885.6086,20120803497804,,,,,,,,,,
2012,35065,10,1422.971,20120803497800,,27,27123,5,1719.2097,20120803497805,,,,,,,,,,
2012,35065,10,1422.971,20120803497800,,27,27123,6,1757.3623,20120803497806,,,,,,,,,,
2012,35065,10,1422.971,20120803497800,,27,27123,7,1828.6636,20120803497807,,,,,,,,,,
2012,35065,10,1422.971,20120803497800,,27,27123,8,1828.6636,20120803497808,,,,,,,,,,
2012,35066,10,1138.4695,20121003506600,,27,27123,1,1138.4695,20121003506601,,,,,,,,,,
2012,35066,10,1138.4695,20121003506600,,27,27123,2,1590.6508,20121003506602,,,,,,,,,,
2012,35066,10,1138.4695,20121003506600,,27,27123,3,1569.607,20121003506603,,,,,,,,,,
2012,35066,10,1138.4695,20121003506600,,27,27123,4,1064.5646,20121003506604,,,,,,,,,,
2012,35066,10,1138.4695,20121003506600,,27,27123,5,1469.3273,20121003506605,,,,,,,,,,
2012,35066,10,1138.4695,20121003506600,,27,27123,6,1513.292,20121003506606,,,,,,,,,,
2012,35067,10,1622.0318,20110803490500,,27,0,1,1387.7387,20110803490501,,,,,,,,,,
2012,35067,10,1622.0318,20110803490500,,27,0,2,1622.0318,20110803490502,,,,,,,,,,
2012,35068,10,1852.2635,20121003506800,,27,0,1,1852.2635,20121003506801,,,,,,,,,,
2012,35070,10,1506.5576,20111003500600,,27,0,1,1506.5576,20111003500601,,,,,,,,,,
2012,35070,10,1506.5576,20111003500600,,27,0,2,1685.8324,20111003500602,,,,,,,,,,
2012,35072,10,1801.1386,20121003507200,,27,27123,1,1801.1386,20121003507201,,,,,,,,,,
2012,35072,10,1801.1386,20121003507200,,27,27123,2,2114.4541,20121003507202,,,,,,,,,,
2012,35072,10,1801.1386,20121003507200,,27,27123,3,1776.3313,20121003507203,,,,,,,,,,
2012,35072,10,1801.1386,20121003507200,,27,27123,4,1610.2734,20121003507204,,,,,,,,,,
2012,35073,10,1255.3777,20120703500600,,27,0,1,1255.3777,20120703500601,,,,,,,,,,
2012,35074,10,1515.3349,20120703500700,,27,0,1,1515.3349,20120703500701,,,,,,,,,,
2012,35074,10,1515.3349,20120703500700,,27,0,2,1805.9977,20120703500702,,,,,,,,,,
2012,35075,10,1637.3304,20120903506800,,27,0,1,1637.3304,20120903506801,,,,,,,,,,
2012,35075,10,1637.3304,20120903506800,,27,0,2,1699.5911,20120903506802,,,,,,,,,,
2012,35076,10,1637.3304,20121003507600,,27,27163,1,1689.2939,20121003507601,,,,,,,,,,
2012,35076,10,1637.3304,20121003507600,,27,27163,2,1637.3304,20121003507602,,,,,,,,,,
2012,35077,10,1183.5529,20120703501000,,27,27003,1,1183.5529,20120703501001,,,,,,,,,,
2012,35078,10,1637.3304,20120903507100,,27,27037,1,1637.3304,20120903507101,,,,,,,,,,
2012,35079,10,1514.6358,20120903507200,,27,27163,1,1514.6358,20120903507201,,,,,,,,,,
2012,35081,10,1575.1639,20110703497900,,27,27123,1,1575.1639,20110703497901,,,,,,,,,,
2012,35082,10,2053.1909,20120903507500,,27,0,1,1858.3118,20120903507501,,,,,,,,,,
2012,35082,10,2053.1909,20120903507500,,27,0,2,2053.1909,20120903507502,,,,,,,,,,
2012,35082,10,2053.1909,20120903507500,,27,0,3,2587.8331,20120903507503,,,,,,,,,,
2012,35082,10,2053.1909,20120903507500,,27,0,4,1477.5164,20120903507504,,,,,,,,,,
2012,35082,10,2053.1909,20120903507500,,27,0,5,1547.0133,20120903507505,,,,,,,,,,
2012,35083,10,1386.6227,20110703498100,,27,27123,1,1386.6227,20110703498101,,,,,,,,,,
2012,35084,10,1350.0204,20110903499100,,27,27003,1,1350.0204,20110903499101,,,,,,,,,,
2012,35084,10,1350.0204,20110903499100,,27,27003,2,1858.3118,20110903499102,,,,,,,,,,
2012,35084,10,1350.0204,20110903499100,,27,27003,3,1328.0539,20110903499104,,,,,,,,,,
2012,35084,10,1350.0204,20110903499100,,27,27003,4,1557.1591,20110903499103,,,,,,,,,,
2012,35084,10,1350.0204,20110903499100,,27,27003,5,2099.5176,20110903499105,,,,,,,,,,
2012,35085,10,1515.3349,20120703501800,,27,27037,1,1515.3349,20120703501801,,,,,,,,,,
2012,35085,10,1515.3349,20120703501800,,27,27037,2,1602.1558,20120703501802,,,,,,,,,,
2012,35085,10,1515.3349,20120703501800,,27,27037,3,1467.119,20120703501803,,,,,,,,,,
2012,35085,10,1515.3349,20120703501800,,27,27037,4,1691.4725,20120703501804,,,,,,,,,,
2012,35086,10,1634.7164,20121003508600,,27,27123,1,1634.7164,20121003508601,,,,,,,,,,
2012,35087,10,1760.264,20120803500000,,27,27123,1,1414.1897,20120803500001,,,,,,,,,,
2012,35087,10,1760.264,20120803500000,,27,27123,2,1760.264,20120803500002,,,,,,,,,,
2012,35088,10,1449.4225,20120803500100,,27,0,1,1449.4225,20120803500101,,,,,,,,,,
2012,35089,10,1615.5809,20110803492700,,27,0,1,1387.7387,20110803492701,,,,,,,,,,
2012,35089,10,1615.5809,20110803492700,,27,0,2,1615.5809,20110803492702,,,,,,,,,,
2012,35090,10,1549.926,20111003502600,,27,0,1,1549.926,20111003502601,,,,,,,,,,
2012,35091,10,1633.1484,20110803492900,,27,0,1,1633.1484,20110803492901,,,,,,,,,,
2012,35091,10,1633.1484,20110803492900,,27,0,2,1422.971,20110803492902,,,,,,,,,,
2012,35091,10,1633.1484,20110803492900,,27,0,3,1643.4467,20110803492903,,,,,,,,,,
2012,35092,10,1760.264,20120803500500,,27,0,1,1281.8205,20120803500501,,,,,,,,,,
2012,35092,10,1760.264,20120803500500,,27,0,2,1760.264,20120803500502,,,,,,,,,,
2012,35093,10,1726.2446,20120803500600,,27,0,1,1726.2446,20120803500601,,,,,,,,,,
2012,35093,10,1726.2446,20120803500600,,27,0,2,1460.0329,20120803500602,,,,,,,,,,
2012,35093,10,1726.2446,20120803500600,,27,0,3,1828.6636,20120803500603,,,,,,,,,,
2012,35094,10,1610.2734,20121003509400,,27,27123,1,1801.1386,20121003509401,,,,,,,,,,
2012,35094,10,1610.2734,20121003509400,,27,27123,2,1610.2734,20121003509402,,,,,,,,,,
2012,35094,10,1610.2734,20121003509400,,27,27123,3,2240.5626,20121003509403,,,,,,,,,,
2012,35094,10,1610.2734,20121003509400,,27,27123,4,1702.8947,20121003509404,,,,,,,,,,
2012,35096,10,1395.5313,20120803500900,,27,27163,1,1395.5313,20120803500901,,,,,,,,,,
2012,35098,10,1757.7912,20121003509800,,27,27003,1,1757.7912,20121003509801,,,,,,,,,,
2012,35099,10,1548.1095,20121003509900,,27,27163,1,1548.1095,20121003509901,,,,,,,,,,
2012,35099,10,1548.1095,20121003509900,,27,27163,2,1702.8947,20121003509902,,,,,,,,,,
2012,35099,10,1548.1095,20121003509900,,27,27163,3,1847.8636,20121003509903,,,,,,,,,,
2012,35099,10,1548.1095,20121003509900,,27,27163,4,1789.1232,20121003509904,,,,,,,,,,
2012,35100,10,1750.6293,20110803493700,,27,27037,1,1750.6293,20110803493701,,,,,,,,,,
2012,35100,10,1750.6293,20110803493700,,27,27037,2,1879.6624,20110803493702,,,,,,,,,,
2012,35101,10,1449.4225,20110803493800,,27,0,1,1266.2285,20110803493801,,,,,,,,,,
2012,35101,10,1449.4225,20110803493800,,27,0,2,1449.4225,20110803493802,,,,,,,,,,
2012,35102,10,1414.1897,20120803501600,,27,27123,1,1414.1897,20120803501601,,,,,,,,,,
2012,35103,10,1714.9957,20110803494000,,27,27003,1,1596.2265,20110803494001,,,,,,,,,,
2012,35103,10,1714.9957,20110803494000,,27,27003,2,1714.9957,20110803494002,,,,,,,,,,
2012,35103,10,1714.9957,20110803494000,,27,27003,3,1787.7386,20110803494003,,,,,,,,,,
2012,35103,10,1714.9957,20110803494000,,27,27003,4,1778.192,20110803494004,,,,,,,,,,
2012,35103,10,1714.9957,20110803494000,,27,27003,5,1972.0349,20110803494005,,,,,,,,,,
2012,35104,10,1636.7248,20120803501800,,27,0,1,1414.1897,20120803501801,,,,,,,,,,
2012,35104,10,1636.7248,20120803501800,,27,0,2,1636.7248,20120803501802,,,,,,,,,,
2012,35105,10,1555.7297,20120803501900,,27,27037,1,1555.7297,20120803501901,,,,,,,,,,
2012,35105,10,1555.7297,20120803501900,,27,27037,2,1714.9957,20120803501902,,,,,,,,,,
2012,35105,10,1555.7297,20120803501900,,27,27037,3,1645.479,20120803501903,,,,,,,,,,
2012,35106,10,1555.7297,20110803494400,,27,27003,1,1422.971,20110803494401,,,,,,,,,,
2012,35106,10,1555.7297,20110803494400,,27,27003,2,1555.7297,20110803494402,,,,,,,,,,
2012,35106,10,1555.7297,20110803494400,,27,27003,3,1530.7666,20110803494403,,,,,,,,,,
2012,35106,10,1555.7297,20110803494400,,27,27003,4,1354.0589,20110803494404,,,,,,,,,,
2012,35107,10,1619.3892,20111003504400,,27,27003,1,1619.3892,20111003504401,,,,,,,,,,
2012,35107,10,1619.3892,20111003504400,,27,27003,2,1529.9719,20111003504402,,,,,,,,,,
2012,35108,10,1449.4225,20120803502200,,27,27003,1,1281.7812,20120803502201,,,,,,,,,,
2012,35108,10,1449.4225,20120803502200,,27,27003,2,1449.4225,20120803502202,,,,,,,,,,
2012,35109,10,1552.0689,20110803494700,,27,27037,1,1281.8205,20110803494701,,,,,,,,,,
2012,35109,10,1552.0689,20110803494700,,27,27037,2,1552.0689,20110803494702,,,,,,,,,,
2012,35110,10,1619.3892,20111003504700,,27,27037,1,1619.3892,20111003504701,,,,,,,,,,
2012,35111,10,1395.5313,20110803494900,,27,0,1,1395.5313,20110803494901,,,,,,,,,,
2012,35111,10,1395.5313,20110803494900,,27,0,2,1737.1322,20110803494902,,,,,,,,,,
2012,35111,10,1395.5313,20110803494900,,27,0,3,1787.7386,20110803494903,,,,,,,,,,
2012,35111,10,1395.5313,20110803494900,,27,0,4,1507.1777,20110803494904,,,,,,,,,,
2012,35113,10,1760.264,20110803495100,,27,27163,1,1414.1897,20110803495101,,,,,,,,,,
2012,35113,10,1760.264,20110803495100,,27,27163,2,1760.264,20110803495102,,,,,,,,,,
2012,35114,10,1578.6964,20111003505100,,27,0,1,1578.6964,20111003505101,,,,,,,,,,
2012,35114,10,1578.6964,20111003505100,,27,0,2,1699.2022,20111003505102,,,,,,,,,,
2012,35115,10,1010.4303,20120803502900,,27,27003,1,1010.4303,20120803502901,,,,,,,,,,
2012,35115,10,1010.4303,20120803502900,,27,27003,2,1180.0148,20120803502902,,,,,,,,,,
2012,35115,10,1010.4303,20120803502900,,27,27003,3,1072.3224,20120803502903,,,,,,,,,,
2012,35115,10,1010.4303,20120803502900,,27,27003,4,1575.6442,20120803502904,,,,,,,,,,
2012,35116,10,1490.8062,20110903502300,,27,27163,1,1490.8062,20110903502301,,,,,,,,,,
2012,35116,10,1490.8062,20110903502300,,27,27163,2,1615.4078,20110903502302,,,,,,,,,,
2012,35117,10,1781.4623,20120803503100,,27,27163,1,1388.7059,20120803503101,,,,,,,,,,
2012,35117,10,1781.4623,20120803503100,,27,27163,2,1781.4623,20120803503102,,,,,,,,,,
2012,35118,10,1760.264,20120803503200,,27,27037,1,1422.971,20120803503201,,,,,,,,,,
2012,35118,10,1760.264,20120803503200,,27,27037,2,1760.264,20120803503202,,,,,,,,,,
2012,35118,10,1760.264,20120803503200,,27,27037,3,1641.3472,20120803503203,,,,,,,,,,
2012,35120,10,1691.5102,20110803495900,,27,0,1,1383.5646,20110803495901,,,,,,,,,,
2012,35120,10,1691.5102,20110803495900,,27,0,2,1691.5102,20110803495902,,,,,,,,,,
2012,35120,10,1691.5102,20110803495900,,27,0,3,1692.4572,20110803495903,,,,,,,,,,
2012,35120,10,1691.5102,20110803495900,,27,0,4,2068.911,20110803495904,,,,,,,,,,
2012,35120,10,1691.5102,20110803495900,,27,0,5,1694.3204,20110803495906,,,,,,,,,,
2012,35120,10,1691.5102,20110803495900,,27,0,6,2022.8215,20110803495905,,,,,,,,,,
2012,35121,10,1490.8062,20110903502900,,27,0,1,1683.44,20110903502901,,,,,,,,,,
2012,35121,10,1490.8062,20110903502900,,27,0,2,1490.8062,20110903502902,,,,,,,,,,
2012,35121,10,1490.8062,20110903502900,,27,0,3,1557.1591,20110903502903,,,,,,,,,,
2012,35121,10,1490.8062,20110903502900,,27,0,4,1557.1591,20110903502904,,,,,,,,,,
2012,35121,10,1490.8062,20110903502900,,27,0,5,2099.5176,20110903502905,,,,,,,,,,
2012,35121,10,1490.8062,20110903502900,,27,0,6,2099.5176,20110903502906,,,,,,,,,,
2012,35122,10,1490.8062,20110903503000,,27,27037,1,1490.8062,20110903503001,,,,,,,,,,
2012,35122,10,1490.8062,20110903503000,,27,27037,2,1683.44,20110903503002,,,,,,,,,,
2012,35122,10,1490.8062,20110903503000,,27,27037,3,1230.5717,20110903503004,,,,,,,,,,
2012,35122,10,1490.8062,20110903503000,,27,27037,4,1557.1591,20110903503003,,,,,,,,,,
2012,35124,10,1183.5529,20120703505800,,27,27003,1,1483.6401,20120703505801,,,,,,,,,,
2012,35124,10,1183.5529,20120703505800,,27,27003,2,1183.5529,20120703505802,,,,,,,,,,
2012,35124,10,1183.5529,20120703505800,,27,27003,3,1353.9173,20120703505803,,,,,,,,,,
2012,35124,10,1183.5529,20120703505800,,27,27003,4,1236.9195,20120703505804,,,,,,,,,,
2012,35124,10,1183.5529,20120703505800,,27,27003,5,1390.404,20120703505805,,,,,,,,,,
2012,35125,10,1564.8684,20120703505900,,27,27037,1,1415.5626,20120703505901,,,,,,,,,,
2012,35125,10,1564.8684,20120703505900,,27,27037,2,1564.8684,20120703505902,,,,,,,,,,
2012,35126,10,1414.1897,20120803504100,,27,27123,1,1414.1897,20120803504101,,,,,,,,,,
2012,35126,10,1414.1897,20120803504100,,27,27123,2,1449.4225,20120803504102,,,,,,,,,,
2012,35127,10,1636.7248,20120803504200,,27,27163,1,1414.1897,20120803504201,,,,,,,,,,
2012,35127,10,1636.7248,20120803504200,,27,27163,2,1636.7248,20120803504202,,,,,,,,,,
2012,35127,10,1636.7248,20120803504200,,27,27163,3,1590.3379,20120803504203,,,,,,,,,,
2012,35127,10,1636.7248,20120803504200,,27,27163,4,1354.0589,20120803504204,,,,,,,,,,
2012,35127,10,1636.7248,20120803504200,,27,27163,5,1643.4467,20120803504205,,,,,,,,,,
2012,35128,10,1883.9713,20120803504300,,27,0,1,1883.9713,20120803504301,,,,,,,,,,
2012,35128,10,1883.9713,20120803504300,,27,0,2,1714.9957,20120803504302,,,,,,,,,,
2012,35129,10,1350.0204,20110903503600,,27,0,1,1350.0204,20110903503601,,,,,,,,,,
2012,35129,10,1350.0204,20110903503600,,27,0,2,1699.5911,20110903503602,,,,,,,,,,
2012,35129,10,1350.0204,20110903503600,,27,0,3,1068.4076,20110903503603,,,,,,,,,,
2012,35129,10,1350.0204,20110903503600,,27,0,4,1059.4388,20110903503604,,,,,,,,,,
2012,35129,10,1350.0204,20110903503600,,27,0,5,1331.4516,20110903503605,,,,,,,,,,
2012,35130,10,1904.508,20120903512400,,27,27037,1,1904.508,20120903512401,,,,,,,,,,
2012,35131,10,1517.3715,20120703506500,,27,27163,1,1659.9231,20120703506501,,,,,,,,,,
2012,35131,10,1517.3715,20120703506500,,27,27163,2,1517.3715,20120703506502,,,,,,,,,,
2012,35131,10,1517.3715,20120703506500,,27,27163,3,1554.8386,20120703506503,,,,,,,,,,
2012,35131,10,1517.3715,20120703506500,,27,27163,4,1734.6541,20120703506504,,,,,,,,,,
2012,35132,10,1564.8684,20120703506600,,27,27037,1,1460.0013,20120703506601,,,,,,,,,,
2012,35132,10,1564.8684,20120703506600,,27,27037,2,1564.8684,20120703506602,,,,,,,,,,
2012,35132,10,1564.8684,20120703506600,,27,27037,3,1635.7902,20120703506603,,,,,,,,,,
2012,35133,10,1590.3082,20120703506700,,27,27003,1,1590.3082,20120703506701,,,,,,,,,,
2012,35133,10,1590.3082,20120703506700,,27,27003,2,1546.9944,20120703506702,,,,,,,,,,
2012,35133,10,1590.3082,20120703506700,,27,27003,3,1694.9897,20120703506703,,,,,,,,,,
2012,35134,10,1596.9153,20120703506800,,27,0,1,1596.9153,20120703506801,,,,,,,,,,
2012,35135,10,1596.9153,20120703506900,,27,27123,1,1596.9153,20120703506901,,,,,,,,,,
2012,35135,10,1596.9153,20120703506900,,27,27123,2,1419.3907,20120703506902,,,,,,,,,,
2012,35136,10,1542.8928,20120703507000,,27,0,1,1415.5626,20120703507001,,,,,,,,,,
2012,35136,10,1542.8928,20120703507000,,27,0,2,1542.8928,20120703507002,,,,,,,,,,
2012,35137,10,1415.5626,20120703507100,,27,0,1,1415.5626,20120703507101,,,,,,,,,,
2012,35138,10,1596.9153,20120703507200,,27,0,1,1596.9153,20120703507201,,,,,,,,,,
2012,35138,10,1596.9153,20120703507200,,27,0,2,1419.3907,20120703507202,,,,,,,,,,
2012,35139,10,1569.1174,20120703507300,,27,0,1,1415.5626,20120703507301,,,,,,,,,,
2012,35139,10,1569.1174,20120703507300,,27,0,2,1569.1174,20120703507302,,,,,,,,,,
2012,35140,10,1590.3082,20120703507400,,27,27163,1,1419.3907,20120703507401,,,,,,,,,,
2012,35140,10,1590.3082,20120703507400,,27,27163,2,1590.3082,20120703507402,,,,,,,,,,
2012,35140,10,1590.3082,20120703507400,,27,27163,3,1691.4725,20120703507403,,,,,,,,,,
2012,35141,10,1515.3349,20120703507500,,27,27037,1,1515.3349,20120703507501,,,,,,,,,,
2012,35141,10,1515.3349,20120703507500,,27,27037,2,1386.6227,20120703507502,,,,,,,,,,
2012,35142,10,1381.0814,20120703507600,,27,27003,1,1381.0814,20120703507601,,,,,,,,,,
2012,35142,10,1381.0814,20120703507600,,27,27003,2,1386.6227,20120703507602,,,,,,,,,,
2012,35143,10,1590.3082,20120703507700,,27,27123,1,1590.3082,20120703507701,,,,,,,,,,
2012,35143,10,1590.3082,20120703507700,,27,27123,2,1419.3907,20120703507702,,,,,,,,,,
2012,35143,10,1590.3082,20120703507700,,27,27123,3,1659.9231,20120703507703,,,,,,,,,,
2012,35144,10,1437.5034,20120903513800,,27,27037,1,1710.6397,20120903513801,,,,,,,,,,
2012,35144,10,1437.5034,20120903513800,,27,27037,2,1437.5034,20120903513802,,,,,,,,,,
2012,35144,10,1437.5034,20120903513800,,27,27037,3,1374.4247,20120903513803,,,,,,,,,,
2012,35144,10,1437.5034,20120903513800,,27,27037,4,1631.6213,20120903513804,,,,,,,,,,
2012,35144,10,1437.5034,20120903513800,,27,27037,5,2248.6781,20120903513805,,,,,,,,,,
2012,35144,10,1437.5034,20120903513800,,27,27037,6,1362.3587,20120903513806,,,,,,,,,,
2012,35144,10,1437.5034,20120903513800,,27,27037,7,1150.7617,20120903513807,,,,,,,,,,
2012,35144,10,1437.5034,20120903513800,,27,27037,8,2000.3047,20120903513808,,,,,,,,,,
2012,35145,10,1570.7945,20120703507800,,27,0,1,1570.7945,20120703507801,,,,,,,,,,
2012,35145,10,1570.7945,20120703507800,,27,0,2,2057.0394,20120703507802,,,,,,,,,,
2012,35146,10,1633.1484,20110803498300,,27,0,1,1633.1484,20110803498301,,,,,,,,,,
2012,35146,10,1633.1484,20110803498300,,27,0,2,1757.3623,20110803498302,,,,,,,,,,
2012,35146,10,1633.1484,20110803498300,,27,0,3,1422.971,20110803498303,,,,,,,,,,
2012,35147,10,1578.6964,20111003508400,,27,0,1,1578.6964,20111003508401,,,,,,,,,,
2012,35148,10,1564.8684,20110703504600,,27,0,1,1564.8684,20110703504601,,,,,,,,,,
2012,35148,10,1564.8684,20110703504600,,27,0,2,1488.033,20110703504602,,,,,,,,,,
2012,35148,10,1564.8684,20110703504600,,27,0,3,2442.6019,20110703504604,,,,,,,,,,
2012,35148,10,1564.8684,20110703504600,,27,0,4,1694.9897,20110703504603,,,,,,,,,,
2012,35150,10,1637.3304,20110903505700,,27,0,1,1637.3304,20110903505701,,,,,,,,,,
2012,35151,10,1419.3907,20110703504900,,27,0,1,1419.3907,20110703504901,,,,,,,,,,
2012,35151,10,1419.3907,20110703504900,,27,0,2,1691.4725,20110703504902,,,,,,,,,,
2012,35151,10,1419.3907,20110703504900,,27,0,3,1691.4725,20110703504903,,,,,,,,,,
2012,35152,10,1514.6358,20120903514600,,27,0,1,1630.1306,20120903514601,,,,,,,,,,
2012,35152,10,1514.6358,20120903514600,,27,0,2,1514.6358,20120903514603,,,,,,,,,,
2012,35152,10,1514.6358,20120903514600,,27,0,3,1321.0672,20120903514602,,,,,,,,,,
2012,35153,10,1728.014,20110803499000,,27,27037,1,1728.014,20110803499001,,,,,,,,,,
2012,35153,10,1728.014,20110803499000,,27,27037,2,1677.6233,20110803499003,,,,,,,,,,
2012,35153,10,1728.014,20110803499000,,27,27037,3,1728.014,20110803499002,,,,,,,,,,
2012,35154,10,1580.5463,20110903506100,,27,27163,1,1580.5463,20110903506101,,,,,,,,,,
2012,35155,10,1490.8062,20110903506200,,27,27037,1,1683.44,20110903506201,,,,,,,,,,
2012,35155,10,1490.8062,20110903506200,,27,27037,2,1490.8062,20110903506202,,,,,,,,,,
2012,35155,10,1490.8062,20110903506200,,27,27037,3,1557.1591,20110903506203,,,,,,,,,,
2012,35157,10,1596.9153,20120703509000,,27,0,1,1596.9153,20120703509001,,,,,,,,,,
2012,35158,10,1637.3304,20120903515200,,27,0,1,1699.5911,20120903515201,,,,,,,,,,
