,B01001H_002E,B01001I_002E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B05002_003E,B05002_004E,B05003_009E,B05003_020E,B08006_002E,B08006_003E,B08006_008E,B08006_014E,B08006_015E,B08006_016E,B08006_017E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B11001_007E,B11001_008E,B12001_001E,B12001_003E,B12001_004E,B12001_006E,B12001_009E,B12001_010E,B13002_008E,B13002_009E,B14002_026E,B16001_004E,B16001_005E,B17001_010E,B17001_011E,B17001_012E,B17001_013E,B17001_014E,B17001_015E,B17001_016E,B18101_001E,B19001_002E,B19001_003E,B19001_017E,B21001_002E,B21001_003E,NAME,state,county,year
410,84068,46823,247428,40146,1659,16386,219850,59507,100387,97801,138878,125429,127,45,1312,3308,2753,108627,81655,60222,4709,16724,26972,22745,245859,34056,72187,6897,3364,15345,534,1074,149898,,,1377,1368,1974,1702,1509,474,160,310092,4664,5964,5555,21964,210240,"Brazoria County, Texas",48,039,2011
411,57750,24582,147552,21141,455,10816,137283,34313,67251,67429,80079,71219,2257,1414,4843,668,2385,68707,36944,26568,2279,8097,31763,21117,163261,47470,29496,2687,1415,4302,38,1028,94047,,,16218,2871,1350,999,352,463,26,193223,13000,4964,2440,9482,148240,"Brazos County, Texas",48,041,2011
412,22124,174523,374759,1709,981,2603,271879,39263,89401,93244,129224,112116,1450,185,2715,2531,3723,118782,95707,64831,6504,24372,23075,19904,300563,47576,81303,9865,2926,9538,1168,1679,203108,,,5521,7206,6787,4547,2734,3603,2160,411386,16687,12534,1876,17387,260879,"Cameron County, Texas",48,061,2011
413,248133,62854,597594,67714,3698,92811,381381,279252,215991,236566,363571,336836,4232,219,2687,7217,31048,290609,219795,172816,13260,33719,70814,57663,619162,85636,189375,10749,2796,23341,178,2458,396260,45864,36192,3309,3839,5869,2574,3761,1225,720,808799,11945,5221,27598,44999,536578,"Collin County, Texas",48,085,2011
414,39156,13808,102328,1617,654,507,74663,31654,40767,40761,,,,,,,,41647,32213,26474,1123,4616,9434,8330,90310,10963,27973,1951,766,4626,334,1045,54410,,,217,97,633,72,233,126,101,110981,1305,1245,3094,12141,73465,"Comal County, Texas",48,091,2011
415,22459,4975,54711,13955,121,2013,36843,29026,25616,24925,,,,,,,,17817,14375,11087,578,2710,3442,2828,57984,10694,14168,2321,433,2422,123,16,38016,,,384,465,179,266,157,0,34,59978,1290,495,45,8453,39391,"Coryell County, Texas",48,099,2011
416,386562,488133,1388591,520970,7683,124262,1338130,493211,578078,650585,999156,877582,31431,1753,15700,12825,46118,852266,555994,370298,48351,137345,296272,246474,1853504,352170,454900,61704,19559,82300,2792,9433,1163034,391509,378724,22965,29886,23655,17327,10738,5782,3410,2396490,68211,46186,39814,104037,1643533,"Dallas County, Texas",48,113,2011
417,33745,22329,94349,39287,1490,4414,85820,49109,43176,49421,61129,51846,759,198,1207,508,1417,56908,37085,21787,4036,11262,19823,16111,120181,24356,25776,2605,1488,7276,84,1027,75802,,,1461,2249,1575,1796,1250,396,198,157071,6725,4355,287,10359,103114,"Wyandotte County, Kansas",20,209,2011
418,53444,,110680,4338,618,2823,63583,48219,39671,42070,,,,,,,,42281,32195,25345,1704,5146,10086,8413,92487,13783,26353,828,1133,4271,,,59094,,,82,962,420,589,436,269,38,120748,1896,829,953,9732,77402,"Boone County, Kentucky",21,015,2011
419,35567,,,,,,60533,13573,,,,,,,,,,27773,20289,15301,1661,3327,7484,5884,60128,7561,16149,1196,741,4889,,,36901,,,363,253,289,224,367,61,157,74851,1155,1389,81,7333,49384,"Bullitt County, Kentucky",21,029,2011
420,41437,,85518,2534,0,871,58286,30790,33149,35549,,,,,,,,34466,22620,17017,1750,3853,11846,9743,73733,11930,19679,1643,620,3563,0,248,44504,,,904,339,525,707,472,33,120,89829,2818,2180,616,5117,65034,"Campbell County, Kentucky",21,037,2011
421,25778,,54401,15003,238,1012,37686,30912,25820,24379,,,,,,,,25793,17954,12930,683,4341,7839,7402,55472,10396,14769,1242,653,2576,57,232,33784,,,496,484,413,368,594,55,64,65812,3549,1544,522,8177,38591,"Christian County, Kentucky",21,047,2011
422,41967,,89032,4682,209,849,77643,17388,33894,37717,,,,,,,,35484,23920,18471,1567,3882,11564,9413,77288,11110,20640,891,1123,3990,160,433,48284,,,879,749,711,719,224,282,184,95915,2291,3153,727,7522,65213,"Daviess County, Kentucky",21,059,2011
423,106872,11961,229703,44513,620,10662,179550,93680,102666,112353,132740,119237,3114,2788,5155,893,6081,122746,71030,50565,5887,14578,51716,40789,247887,50308,54839,4663,2828,13168,124,1397,147927,,,7947,3464,2010,2758,1555,492,348,296024,12565,7353,5914,17849,220399,"Fayette County, Kentucky",21,067,2011
424,41374,,86406,13663,414,2558,55416,41868,38245,37670,,,,,,,,38447,27094,18974,1519,6601,11353,10383,84650,14090,21555,1915,618,5823,53,177,51405,,,432,536,144,394,474,183,86,100988,2751,2727,1137,14018,61145,"Hardin County, Kentucky",21,093,2011
425,254180,18198,546372,153102,1658,16771,518817,173808,249835,282436,304267,279610,9977,776,7466,4641,9840,298236,183995,123857,14373,45765,114241,96708,603169,105864,137718,11976,7977,35212,631,3924,373252,,,7103,7264,5859,6152,3247,1945,1484,738206,26347,18158,11762,52852,521712,"Jefferson County, Kentucky",21,111,2011
426,70592,,145281,8476,987,1654,94603,61217,57215,59670,,,,,,,,60523,38237,26591,3227,8419,22286,19053,126787,24002,28392,1910,2093,7724,46,856,78103,,,1967,1312,875,1500,1125,245,384,158942,4937,2690,1334,12095,108095,"Kenton County, Kentucky",21,117,2011
427,26511,,56204,6171,112,731,42827,21737,23320,26532,,,,,,,,26329,17576,13597,703,3276,8753,7375,53269,7301,14525,632,768,2788,,,32932,,,335,792,285,512,641,194,27,64709,1961,2104,457,5338,45413,"McCracken County, Kentucky",21,145,2011
428,36638,,,,,,62294,20579,,,32482,29092,49,149,2370,334,720,31221,20873,15672,841,4360,10348,8006,69044,11562,17298,1254,908,3574,0,593,42185,,,2942,643,538,488,358,303,292,83438,4520,2271,619,6625,59659,"Madison County, Kentucky",21,151,2011
429,30927,,,,,,50029,14436,,,,,,,,,,26354,18755,14646,1194,2915,7599,6773,53348,5826,16050,1074,854,3086,0,182,32264,,,701,890,785,831,729,146,288,64075,2995,2271,586,2840,47921,"Pike County, Kentucky",21,195,2011
430,45723,,94946,10915,848,2624,69451,36084,38740,43222,52754,44922,505,129,1447,468,747,43892,26849,19023,1367,6459,17043,13317,93865,16717,22340,1666,1317,5048,159,223,57762,,,2873,1036,476,461,200,368,25,114289,5168,4005,1111,6568,83015,"Warren County, Kentucky",21,227,2011
431,38399,,82509,24094,550,311,86230,18935,36171,39011,,,,,,,,37217,27616,20594,1209,5813,9601,8287,83703,11630,24409,2107,295,4053,96,311,53265,,,983,916,291,478,38,393,0,109372,1757,1716,996,7630,71072,"Ascension Parish, Louisiana",22,005,2011
432,40370,,84574,25498,945,1237,69588,44129,40946,43886,,,,,,,,44584,28218,21454,866,5898,16366,14501,93569,13746,24805,2606,1351,4819,0,843,59013,,,80,515,455,503,751,0,0,115260,3353,2678,1367,11312,74262,"Bossier Parish, Louisiana",22,015,2011
433,58962,,124914,120637,1417,2307,187644,63775,87750,102356,106880,95727,1916,467,1133,1234,2470,99541,60953,35936,5233,19784,38588,33327,204447,37198,43199,6033,2704,11719,76,2327,130468,,,3924,2074,1206,2099,2801,751,495,251361,11960,6633,3554,19597,173156,"Caddo Parish, Louisiana",22,017,2011
434,65595,,137180,49039,1136,2427,149972,38767,67968,73699,,,,,,,,72417,49156,33825,4101,11230,23261,19373,153340,24656,38346,3465,2270,7849,159,1342,96429,,,1974,1764,2196,1634,843,555,428,191899,8027,4916,2096,14283,130564,"Calcasieu Parish, Louisiana",22,019,2011
435,100529,9149,220712,197772,177,13648,341588,76147,148798,170463,195875,174578,2719,936,4964,1952,5237,167457,106150,66898,8078,31174,61307,48178,356765,74974,73766,6112,3187,16419,431,2545,222453,,,10241,2866,1377,2995,3124,723,556,438359,17379,10916,4862,24650,315100,"East Baton Rouge Parish, Louisiana",22,033,2011
436,21915,,46144,23596,1066,1528,64431,6196,24715,26892,,,,,,,,26740,19241,12685,1768,4788,7499,6106,57234,10483,14594,1686,1007,2114,0,1208,35326,,,657,730,536,494,1036,320,314,72559,2149,2402,452,4479,49675,"Iberia Parish, Louisiana",22,045,2011
437,115969,29563,273719,114726,1945,17802,321171,59778,134781,154130,189573,167065,2086,1639,3595,4052,3901,166626,105506,68498,7823,29185,61120,52211,351494,65514,82265,9394,4601,16855,654,1830,215517,,,3829,3818,3437,4287,2427,1565,893,429120,15580,12640,4958,25282,309571,"Jefferson Parish, Louisiana",22,051,2011
438,73750,,157135,58601,289,3309,173593,38846,77010,84386,101727,90952,849,531,1468,1414,2235,86746,51213,36519,3419,11275,35533,29043,179030,31078,42154,3177,2049,10478,189,1541,110732,,,4444,1401,875,948,1063,452,56,222305,9963,6108,4885,17851,152047,"Lafayette Parish, Louisiana",22,055,2011
439,36740,,77155,13584,2795,532,85802,6987,33413,37064,,,,,,,,34670,23694,17807,1367,4520,10976,9261,77813,13599,18349,591,1095,4308,69,294,48396,,,643,527,824,810,658,55,125,95644,3565,2926,1077,4932,68405,"Lafourche Parish, Louisiana",22,057,2011
440,57347,,,,,,101589,25083,45332,47457,,,,,,,,46576,34869,26894,3573,4402,11707,10591,100469,13356,28613,1998,1362,5662,0,40,63745,,,1319,994,547,648,912,166,128,129525,4445,3198,642,10682,84172,"Livingston Parish, Louisiana",22,063,2011
441,56792,10550,123436,216539,761,10649,264697,73015,123464,140613,122492,107535,12057,3579,9420,2088,5144,147786,77375,38489,8410,30476,70411,57993,295864,73304,47945,8556,3772,15335,105,3088,180378,,,6655,6462,4626,4666,4845,1157,921,355316,24995,11945,5155,19075,263980,"Orleans Parish, Louisiana",22,071,2011
442,44349,,93402,56623,310,1141,127266,24096,51976,59769,60857,55650,804,467,548,895,1313,58259,38144,24007,2609,11528,20115,18065,121373,22666,27159,2968,1985,5097,434,1211,78162,,,1366,1390,1067,1105,1190,619,508,149093,8642,4856,1178,10076,104265,"Ouachita Parish, Louisiana",22,073,2011
443,39654,,84895,42761,752,1735,104471,23951,45194,50087,45949,40307,1126,167,800,476,943,45309,29099,19813,1886,7400,16210,14862,103763,19067,22327,2214,1920,6010,98,335,66463,,,1126,1536,1600,1840,1619,546,513,129643,5253,4515,366,10738,87207,"Rapides Parish, Louisiana",22,079,2011
444,22294,,,,,,76895,5904,,,,,,,,,,31238,22037,14498,1999,5540,9201,7876,64493,9841,15128,1110,1227,4112,45,537,41551,,,1096,1036,895,776,703,302,405,82469,4067,3097,657,4723,56043,"St. Landry Parish, Louisiana",22,097,2011
445,92448,5638,198197,27650,812,3549,163400,62436,80376,88391,,,,,,,,86530,64108,49655,3517,10936,22422,17297,187648,25737,54312,3854,1325,8567,46,1146,117512,,,695,824,945,1099,1669,680,490,234489,6226,4157,5219,22294,154626,"St. Tammany Parish, Louisiana",22,103,2011
446,38383,,81963,37881,214,151,100647,18882,42946,46843,,,,,,,,44655,31716,20815,2556,8345,12939,10696,96852,16982,23101,1208,1521,4746,81,265,60894,,,2358,814,680,1197,925,220,67,121869,5642,2816,728,8481,83424,"Tangipahoa Parish, Louisiana",22,105,2011
447,37885,,79129,20293,6275,1235,96258,11607,38497,40892,,,,,,,,40898,28391,18908,2591,6892,12507,9820,87175,15503,20594,1108,1305,5800,0,936,53814,,,843,1231,713,966,966,334,73,110937,3458,2719,458,7199,75449,"Terrebonne Parish, Louisiana",22,109,2011
448,48210,,99790,1360,81,820,79929,24094,39273,41919,,,,,,,,44655,28438,20438,2289,5711,16217,11422,87515,13778,21530,700,1119,6110,0,351,52527,,,909,785,1066,572,459,253,186,106441,3590,4091,426,10030,73409,"Androscoggin County, Maine",23,001,2011
449,33409,,68434,540,848,371,54457,12461,27133,27010,,,,,,,,30404,19129,15497,1153,2479,11275,9700,60155,8079,16460,607,937,4257,17,174,35207,,,396,692,290,1009,634,729,237,70677,3592,2673,251,7378,50075,"Aroostook County, Maine",23,003,2011
450,125382,,262612,7536,500,5178,166716,98283,100985,109530,128781,116534,1584,732,7023,1240,7356,116003,69349,54791,3920,10638,46654,35800,234333,39131,57693,2131,2309,12903,65,641,141311,,,2167,2342,2074,2599,1582,899,317,279125,8132,8255,5639,22849,200819,"Cumberland County, Maine",23,005,2011
451,56596,,117213,590,1249,421,91067,26792,46302,48530,52966,47351,180,0,1800,1207,1799,51808,33229,26578,1689,4962,18579,14394,102068,13344,28256,1050,1653,6005,73,428,61059,,,1017,843,765,1119,512,179,261,120553,2909,3427,643,12949,84226,"Kennebec County, Maine",23,011,2011
452,71623,,146599,1292,1888,1159,111340,37915,59106,61673,62359,56114,432,287,3406,914,2710,62303,38347,30247,2455,5645,23956,16839,129240,22094,31333,1539,1906,7644,90,839,76194,,,2840,1587,1155,1935,814,237,196,151903,5638,5155,806,14528,108895,"Penobscot County, Maine",23,019,2011
453,92046,,190389,924,704,2681,97462,90969,71829,77457,,,,,,,,80045,51399,39862,4389,7148,28646,22131,164335,24087,43187,1988,2406,9108,51,501,99531,,,1559,1283,385,1538,507,161,487,196682,3960,4228,2517,19863,136419,"York County, Maine",23,031,2011
454,32315,,66295,5790,292,783,54853,18157,31578,28910,,,,,,,,28488,16825,11927,1151,3747,11663,9722,63652,13237,14693,1805,1608,3743,0,445,,,,922,1067,766,491,468,278,415,69298,3446,2242,448,7260,54183,"Allegany County, Maryland",24,001,2011
455,193398,17224,413188,87887,565,17780,278318,216770,187701,197118,253128,228799,7719,195,4608,2166,14442,199848,138833,104664,9882,24287,61015,47940,439570,73977,117460,8886,4099,19684,680,2184,264962,,,1890,1901,1126,1310,1432,314,247,526006,6015,4485,20305,59078,350388,"Anne Arundel County, Maryland",24,003,2011
456,238782,18181,521070,216513,1697,42413,528572,184996,253247,300367,345918,303588,18546,418,8174,3221,14536,311397,198449,137786,15346,45317,112948,91436,664379,113878,158185,17039,8221,28573,153,2649,414026,20012,9895,4879,5322,2762,3664,3101,1618,1029,801309,16005,13067,18046,57192,575749,"Baltimore County, Maryland",24,005,2011
457,35137,,72602,12197,159,992,48499,38237,32062,33350,,,,,,,,30113,22161,17458,972,3731,7952,6953,72595,12699,19126,740,1145,2792,,,43962,,,61,161,146,76,80,402,0,87690,588,350,2899,10026,55669,"Calvert County, Maryland",24,009,2011
458,74444,,155112,5256,213,2962,115289,44156,59115,62484,78575,71025,1061,41,522,447,4576,59250,45611,38851,2181,4579,13639,11588,135932,18942,41274,1736,2248,3834,140,430,82898,,,400,59,223,182,373,239,281,165218,2298,884,3825,13894,113590,"Carroll County, Maryland",24,013,2011
459,43594,,89984,6931,169,1442,50169,47129,36345,37300,,,,,,,,35737,25918,19853,1875,4190,9819,7774,81261,12758,22755,1228,393,4167,,,49733,,,864,970,266,383,204,157,0,100717,1509,1461,1045,7791,69062,"Cecil County, Maryland",24,015,2011
460,35393,3297,74123,61035,1241,5161,62384,75064,49260,54162,62611,55827,5571,0,759,555,2817,51832,38803,27388,2907,8508,13029,11752,118408,20178,30212,2340,580,5601,141,688,73969,,,458,272,721,876,241,274,156,147026,3005,1029,3319,14740,95225,"Charles County, Maryland",24,017,2011
461,89717,9812,193930,22516,1062,9376,120546,89632,75813,80123,108187,92999,3188,23,1739,817,7365,87441,61511,48012,3118,10381,25930,20990,188542,27822,53966,3528,1956,9026,136,386,116147,,,500,1118,695,754,436,213,0,234768,2928,3122,6159,17896,159815,"Frederick County, Maryland",24,021,2011
462,94896,,200248,30588,510,5906,161137,69619,85076,90943,112635,100386,1806,0,1218,970,4019,88842,67720,51443,3834,12443,21122,17589,198012,29715,56151,2924,1837,8128,280,349,122021,,,1002,1060,877,764,725,488,225,244043,3504,3212,6142,19199,167152,"Harford County, Maryland",24,025,2011
463,84197,8046,178850,50452,843,42654,120897,112563,82514,85885,138487,126034,6101,70,1091,930,8910,106478,78247,59914,5244,13089,28231,22843,232484,36476,65511,5057,2129,8317,0,249,145418,,,668,1006,923,1038,289,214,381,291086,2187,2066,16818,16789,201222,"Howard County, Maryland",24,027,2011
464,231293,87071,569882,173915,2012,139546,247884,410455,217093,243981,388707,338855,81569,2569,11352,3453,28895,359496,242920,186430,15616,40874,116576,98193,795083,128410,216223,22577,7583,24497,602,2278,494970,83069,65335,3499,4431,3161,3234,1799,1036,1468,980369,11698,9073,56047,48759,702151,"Montgomery County, Maryland",24,031,2011
465,66486,72145,189580,560701,2830,35727,210940,468281,227938,268025,335254,282754,87156,795,10024,3113,10209,301754,198166,116750,18828,62588,103588,84783,701611,145022,147846,25613,7144,31642,557,5366,435413,46795,45714,6621,3952,4540,3297,2306,1454,686,864366,13480,8495,16611,58061,605910,"Prince George's County, Maryland",24,033,2011
466,41151,,84347,16275,146,3171,54877,46259,37435,38347,,,,,,,,36967,27475,23015,1319,3141,9492,8068,84852,12868,25109,1910,1095,2543,0,311,52694,,,472,284,139,270,234,279,35,104547,1789,1136,2485,12720,64984,"St. Mary's County, Maryland",24,037,2011
467,60262,,125383,15949,576,2654,95091,43854,55321,53346,60786,54115,840,35,1299,687,2675,56332,36922,28028,2137,6757,19410,15602,121637,20518,32191,3244,1595,7621,0,631,70306,,,960,715,458,883,475,57,424,140205,2635,2887,1369,12086,102742,"Washington County, Maryland",24,043,2011
468,31314,,69636,23779,0,1893,59512,30210,32403,37923,,,,,,,,35881,24294,16366,1530,6398,11587,8734,81102,15250,19290,2666,1509,3214,46,178,49344,,,1742,309,1189,841,611,151,218,97939,3340,2047,1657,8956,68775,"Wicomico County, Maryland",24,045,2011
469,85957,14789,186050,390096,1760,14561,412833,154341,200521,241361,182427,156400,45014,2098,18596,3982,5641,239251,121630,54445,11607,55578,117621,98116,506714,126976,76247,16875,7328,24127,1211,4883,315086,,,7528,6416,6923,9567,6237,2229,1644,610804,36546,18564,5097,35668,449903,"Baltimore city, Maryland",24,510,2011
470,93775,,201882,5120,1447,2714,138944,58896,77057,87837,90153,84904,1898,150,1898,892,4994,94569,57449,44527,3470,9452,37120,32262,187525,27263,49262,2168,3636,7992,0,188,111665,,,1189,401,917,735,926,450,273,212896,5620,5660,3930,19705,159612,"Barnstable County, Massachusetts",25,001,2011
471,56600,,121367,4020,373,2009,86164,36874,47191,52629,52843,48253,545,523,2323,409,2682,55230,32187,24354,1855,5978,23043,19944,110742,18584,26150,1488,2014,5978,57,480,65968,,,460,717,916,1187,833,241,217,128241,3733,3948,1481,11043,94391,"Berkshire County, Massachusetts",25,003,2011
472,224883,17359,487254,19953,548,11483,367892,102054,172717,189711,235899,210117,5554,360,6920,2509,7917,209256,136799,97293,8543,30963,72457,57444,451525,80475,109420,9150,5280,20834,113,1666,274018,,,2593,3444,2919,3333,2879,1181,698,541202,14017,12857,8295,35399,392697,"Bristol County, Massachusetts",25,005,2011
473,270207,61932,603685,25278,1513,24654,502229,113679,225810,249426,302231,273952,20458,1116,13546,5741,17172,288403,194395,137625,15413,41357,94008,77319,609818,100144,157373,12878,7763,23484,333,2840,377070,53841,50497,4188,3177,3658,3872,3298,1405,930,741347,18458,15283,20581,44785,533612,"Essex County, Massachusetts",25,009,2011
474,32045,,67237,774,158,1084,49758,18294,26381,28536,,,,,,,,29944,18075,13450,1097,3528,11869,8818,60653,9559,15303,1334,1062,3022,0,182,36088,,,178,480,342,237,310,341,95,70925,1838,1529,645,6145,51515,"Franklin County, Massachusetts",25,011,2011
475,149191,47207,362349,40151,1205,9579,299363,88338,150841,170647,187580,168032,4940,303,3414,1579,6284,176575,116686,73042,10328,33316,59889,49042,376045,71398,85299,9274,5642,16103,253,1652,232314,,,3800,3819,2561,3266,3274,1551,559,457643,17399,11885,5562,32635,322118,"Hampden County, Massachusetts",25,013,2011
476,63663,3838,141565,3659,384,7555,100036,41100,55318,63762,62357,56131,3299,897,5083,769,8404,58971,33785,26359,1745,5681,25186,19366,137280,28003,27662,1802,1496,6271,0,213,82287,,,3720,558,1110,580,641,542,34,156495,4165,3412,1863,10324,121880,"Hampshire County, Massachusetts",25,015,2011
477,563923,51758,1220802,71304,1936,147594,866662,323234,435896,479272,610081,542877,81138,10040,36406,6932,37829,582946,368045,293752,18526,55767,214901,166955,1255297,224844,327436,25160,13946,39153,351,3164,753809,47590,28740,8615,7344,4599,5518,5548,2936,2686,1502439,30432,24191,62216,73836,1123556,"Middlesex County, Massachusetts",25,017,2011
478,257488,11356,555801,39287,640,59410,436117,130880,203508,229743,267555,244853,39114,1975,11741,2197,15997,257098,169629,136891,7630,25108,87469,72048,552427,86368,150836,9383,6469,16643,0,596,341634,12071,4485,1722,1551,1524,1713,2514,828,1795,666381,13387,10196,29996,38578,486109,"Norfolk County, Massachusetts",25,021,2011
479,202487,8815,422822,42116,821,6135,381730,69368,166446,176890,208937,190355,11443,270,4893,1382,10921,179609,125319,96069,6509,22741,54290,43919,401869,63973,106376,5892,6507,16264,670,1710,248318,,,2215,2281,1290,2041,1481,1243,315,490281,8351,7891,13893,33749,346262,"Plymouth County, Massachusetts",25,023,2011
480,171568,73235,412411,165889,1650,60323,350320,157034,193054,218690,178063,149557,112970,5435,47955,3075,13378,292390,141260,81016,11456,48788,151130,111186,623416,162949,107622,20315,6877,19605,667,3970,367123,62595,62235,14143,12036,5334,4903,4704,3158,1779,723818,39454,21863,17801,25071,576870,"Suffolk County, Massachusetts",25,025,2011
481,316708,38364,683865,32836,2453,32697,547933,140008,260090,274736,345871,313580,5680,434,12385,2561,15551,296948,197418,144566,13300,39552,99530,81187,651169,117061,163111,12459,8052,29810,360,3195,392848,,,5749,4041,4262,4401,2380,1183,1041,789178,19406,13934,14754,53461,562378,"Worcester County, Massachusetts",25,027,2011
482,49373,3475,105087,1638,670,913,87859,17189,38014,39764,,,,,,,,40921,30217,24140,1528,4549,10704,8552,87706,12686,25373,878,1383,3999,69,246,53590,,,1041,586,634,1015,285,139,184,110491,1834,2828,785,7545,74837,"Allegan County, Michigan",26,005,2011
483,47709,2436,100926,1489,274,584,95065,10367,40270,42434,,,,,,,,43084,27712,21037,2148,4527,15372,13435,88205,14821,22378,626,1026,4445,133,530,52505,,,659,823,406,295,818,67,193,106178,3981,3033,409,8681,75110,"Bay County, Michigan",26,017,2011
484,58066,3998,122533,24036,606,2520,96860,50297,53197,59042,,,,,,,,56676,38451,28558,2260,7633,18225,16033,127160,19869,32824,3000,1539,6867,0,539,78192,,,1531,1210,1172,1653,895,453,166,155598,5058,3900,1113,11405,109218,"Berrien County, Michigan",26,021,2011
485,52525,,113232,15287,451,2177,105337,25228,48039,51859,,,,,,,,51814,33379,23915,2210,7254,18435,15660,109321,17999,26628,2133,1727,6490,108,411,67083,,,1159,1332,1485,1531,1108,399,178,133957,4827,4462,1158,11134,92222,"Calhoun County, Michigan",26,025,2011
486,33605,,70712,1577,42,838,61800,11247,27446,27994,,,,,,,,28523,19014,15291,1037,2686,9509,7282,60584,8904,16956,891,1405,2909,0,401,36335,,,1623,297,294,257,280,136,117,74879,1806,1379,650,5034,52399,"Clinton County, Michigan",26,037,2011
487,44490,,94920,7018,471,2242,87677,15645,38879,41585,,,,,,,,43488,28124,21990,1147,4987,15364,12977,88776,13729,23673,1117,1091,4830,107,390,52888,,,1030,918,510,822,249,409,33,107327,2805,2220,683,9004,74526,"Eaton County, Michigan",26,045,2011
488,148994,6341,314847,86922,2722,3819,349929,61803,146753,163331,147509,134773,1203,129,1167,765,4346,163473,107951,72626,8519,26806,55522,46978,336934,56320,79877,5399,4274,19398,752,1951,210386,,,5045,4914,3664,4368,3062,828,195,419355,18082,11601,1943,30365,287868,"Genesee County, Michigan",26,049,2011
489,40060,,83703,1976,336,565,71146,14340,33454,34150,,,,,,,,33399,22290,17756,1037,3497,11109,8977,73364,11471,19536,1954,572,4885,0,491,42969,,,824,1031,384,636,281,152,181,84991,1521,2099,1043,7219,62501,"Grand Traverse County, Michigan",26,055,2011
490,98339,10250,214853,30563,938,15574,201360,53888,95997,105785,107213,95855,3880,2925,6371,631,5075,107527,59490,42116,4828,12546,48037,36813,234585,53798,45155,3303,2679,10816,162,904,140626,,,10766,3869,2656,2066,1441,134,292,279948,12986,7785,2782,16007,208421,"Ingham County, Michigan",26,065,2011
491,29736,,62520,2069,2972,594,59243,9174,27300,29329,25253,22595,462,541,2800,67,891,23607,12855,9026,893,2936,10752,6493,60369,15986,10047,603,611,2282,138,451,35354,,,6230,751,209,641,176,125,14,70099,3218,1845,407,3556,54639,"Isabella County, Michigan",26,073,2011
492,68385,,140697,12907,707,851,128572,26765,61848,59012,58133,52280,147,378,1398,466,1407,58736,37295,28471,2866,5958,21441,18080,130376,22999,32232,3204,1866,9635,0,311,75640,,,1490,1505,1237,1442,1214,113,73,152127,4919,2898,768,13599,109847,"Jackson County, Michigan",26,075,2011
493,98044,5310,206574,28450,624,4971,185367,51671,87910,96230,104805,94830,833,369,2642,631,4298,97368,60332,45014,4266,11052,37036,28521,205768,40797,47854,2762,2449,8832,198,734,124593,,,6879,2658,1852,2486,1307,433,147,250350,10221,6295,3023,15601,180614,"Kalamazoo County, Michigan",26,077,2011
494,224693,30573,499658,58781,2176,13769,459343,96881,197753,210893,259679,231669,5580,1187,3785,2748,10734,229851,154212,115901,8891,29420,75639,61792,477113,80245,123091,5942,4476,23194,364,1602,296500,,,6997,4764,4935,3628,2310,515,529,604901,14655,12575,7227,34445,416114,"Kent County, Michigan",26,081,2011
495,40877,,84612,846,342,512,76354,9588,32888,32952,,,,,,,,32437,23981,19448,1230,3303,8456,6717,71743,9937,21255,1233,686,3994,88,328,42826,,,634,771,417,588,343,80,119,86426,1660,1951,372,6287,61038,"Lapeer County, Michigan",26,087,2011
496,43357,4005,90926,2543,820,503,70837,25490,37665,37322,,,,,,,,38055,25860,19909,1728,4223,12195,10283,82090,13351,22128,1680,1395,4337,81,255,48015,,,989,565,492,522,600,157,56,95971,2271,3041,273,7884,69573,"Lenawee County, Michigan",26,091,2011
497,86384,,175320,1434,312,507,148911,26645,65983,66304,80429,73623,109,115,1077,464,4525,65833,48906,40338,2859,5709,16927,14539,146178,21294,42324,903,1845,7194,82,66,88162,,,559,727,827,898,507,155,87,180873,3185,1231,2483,10900,126439,"Livingston County, Michigan",26,093,2011
498,341576,9126,711399,76300,3154,27699,662853,85928,274029,296158,350839,320403,2607,284,2867,1985,9794,328216,219465,163539,13105,42821,108751,94918,686736,115484,173496,7026,10007,29547,134,3107,420595,5799,5081,6224,6212,6199,7319,4015,1406,1731,835541,21073,18617,6639,58348,592458,"Macomb County, Michigan",26,099,2011
499,31341,,63350,1186,1296,462,54637,11998,,,,,,,,,,26582,14649,11611,999,2039,11933,9195,57312,11622,12351,898,913,3467,,,32502,,,1862,463,534,473,506,106,56,65445,3026,2111,325,6529,48168,"Marquette County, Michigan",26,103,2011
500,37914,,78767,1048,92,2258,66919,12983,30259,31245,,,,,,,,33679,23576,19236,1453,2887,10103,8113,68342,9401,20717,865,1041,2481,45,191,41032,,,566,844,683,602,443,132,91,83308,2085,1323,1548,6609,58067,"Midland County, Michigan",26,111,2011
501,68894,,143019,3279,206,900,89381,58720,55485,57744,61477,56146,232,358,571,329,1866,57491,44395,33959,3350,7086,13096,11608,122735,18069,35571,1191,1185,5367,45,819,73501,,,593,969,661,882,1018,248,201,150659,3801,3602,966,11274,104744,"Monroe County, Michigan",26,115,2011
502,65464,4169,138424,23870,553,441,146176,21672,62603,64474,59866,54726,382,137,861,418,2408,62839,41331,28658,4153,8520,21508,18378,136779,24782,30456,1818,1903,10222,159,1036,82542,,,1538,1156,1662,1740,1783,453,324,166022,6435,4766,881,14808,114609,"Muskegon County, Michigan",26,121,2011
